2024-06-06 13:32:52,329 INFO [main] o.e.d.c.b.e.EncryptionBeanPostProcessor [EncryptionBeanPostProcessor.java:67] Encryption has been successfully set up
2024-06-06 13:33:05,656 INFO [main] o.e.d.c.i.s.SynchronizationProcessor [SynchronizationProcessor.java:197] Processing a new artefact: extension:/template-html/template.extension:template
2024-06-06 13:33:05,656 INFO [main] o.e.d.c.i.s.SynchronizationProcessor [SynchronizationProcessor.java:197] Processing a new artefact: expose:/ide-logs/project.json:ide-logs
2024-06-06 13:33:05,656 INFO [main] o.e.d.c.i.s.SynchronizationProcessor [SynchronizationProcessor.java:197] Processing a new artefact: extension:/ide-jobs/extensions/job-assign.extension:job-assign
2024-06-06 13:33:05,656 INFO [main] o.e.d.c.i.s.SynchronizationProcessor [SynchronizationProcessor.java:197] Processing a new artefact: expose:/ide-actions-service/project.json:ide-actions-service
2024-06-06 13:33:05,656 INFO [main] o.e.d.c.i.s.SynchronizationProcessor [SynchronizationProcessor.java:197] Processing a new artefact: extension:/ide-registry/extensions/workspace-after-publish.extension:workspace-after-publish
2024-06-06 13:33:05,656 INFO [main] o.e.d.c.i.s.SynchronizationProcessor [SynchronizationProcessor.java:197] Processing a new artefact: extension:/ide-git/extensions/menu/window.extension:window
2024-06-06 13:33:05,657 INFO [main] o.e.d.c.i.s.SynchronizationProcessor [SynchronizationProcessor.java:197] Processing a new artefact: expose:/theme/project.json:theme
2024-06-06 13:33:05,657 INFO [main] o.e.d.c.i.s.SynchronizationProcessor [SynchronizationProcessor.java:197] Processing a new artefact: expose:/ide-extensions/project.json:ide-extensions
2024-06-06 13:33:05,657 INFO [main] o.e.d.c.i.s.SynchronizationProcessor [SynchronizationProcessor.java:197] Processing a new artefact: extension:/ide-entity/extensions/entity.extension:entity
2024-06-06 13:33:05,657 INFO [main] o.e.d.c.i.s.SynchronizationProcessor [SynchronizationProcessor.java:197] Processing a new artefact: extension:/ide-operations/services/artefacts/odata-handler/artefacts-odata-handler.extension:artefacts-odata-handler
2024-06-06 13:33:05,657 INFO [main] o.e.d.c.i.s.SynchronizationProcessor [SynchronizationProcessor.java:197] Processing a new artefact: extension:/ide-operations/extensions/perspective.extension:perspective
2024-06-06 13:33:05,657 INFO [main] o.e.d.c.i.s.SynchronizationProcessor [SynchronizationProcessor.java:197] Processing a new artefact: extension:/ide-extensions/extensions/extensions.extension:extensions
2024-06-06 13:33:05,658 INFO [main] o.e.d.c.i.s.SynchronizationProcessor [SynchronizationProcessor.java:197] Processing a new artefact: extension:/ide-operations/services/artefacts/markdown/artefacts-markdown.extension:artefacts-markdown
2024-06-06 13:33:05,658 INFO [main] o.e.d.c.i.s.SynchronizationProcessor [SynchronizationProcessor.java:197] Processing a new artefact: extension:/ide-listeners/extensions/listener-editor.extension:listener-editor
2024-06-06 13:33:05,658 INFO [main] o.e.d.c.i.s.SynchronizationProcessor [SynchronizationProcessor.java:197] Processing a new artefact: expose:/template-http-client/project.json:template-http-client
2024-06-06 13:33:05,658 INFO [main] o.e.d.c.i.s.SynchronizationProcessor [SynchronizationProcessor.java:197] Processing a new artefact: extension:/ide-registry/extensions/registry-view.extension:registry-view
2024-06-06 13:33:05,658 INFO [main] o.e.d.c.i.s.SynchronizationProcessor [SynchronizationProcessor.java:197] Processing a new artefact: extensionpoint:/resources-core/extensions/editor.extensionpoint:ide-editor
2024-06-06 13:33:05,658 INFO [main] o.e.d.c.i.s.SynchronizationProcessor [SynchronizationProcessor.java:197] Processing a new artefact: expose:/ide-search/project.json:ide-search
2024-06-06 13:33:05,659 INFO [main] o.e.d.c.i.s.SynchronizationProcessor [SynchronizationProcessor.java:197] Processing a new artefact: extension:/ide-operations/extensions/menu/window.extension:window
2024-06-06 13:33:05,659 INFO [main] o.e.d.c.i.s.SynchronizationProcessor [SynchronizationProcessor.java:197] Processing a new artefact: expose:/ide-data-structures/project.json:ide-data-structures
2024-06-06 13:33:05,659 INFO [main] o.e.d.c.i.s.SynchronizationProcessor [SynchronizationProcessor.java:197] Processing a new artefact: extension:/ide-operations/services/artefacts/openapi/artefacts-openapi.extension:artefacts-openapi
2024-06-06 13:33:05,659 INFO [main] o.e.d.c.i.s.SynchronizationProcessor [SynchronizationProcessor.java:197] Processing a new artefact: extensionpoint:/ide-workspace/ide-workspace-on-save.extensionpoint:ide-workspace-on-save
2024-06-06 13:33:05,659 INFO [main] o.e.d.c.i.s.SynchronizationProcessor [SynchronizationProcessor.java:197] Processing a new artefact: extension:/inbox/ui/launchpad/perspective.extension:perspective
2024-06-06 13:33:05,660 INFO [main] o.e.d.c.i.s.SynchronizationProcessor [SynchronizationProcessor.java:197] Processing a new artefact: extensionpoint:/inbox/ui/launchpad/view.extensionpoint:inbox-view
2024-06-06 13:33:05,660 INFO [main] o.e.d.c.i.s.SynchronizationProcessor [SynchronizationProcessor.java:197] Processing a new artefact: extension:/inbox/ui/launchpad/menu-help.extension:menu-help
2024-06-06 13:33:05,660 INFO [main] o.e.d.c.i.s.SynchronizationProcessor [SynchronizationProcessor.java:197] Processing a new artefact: expose:/ide-jobs/project.json:ide-jobs
2024-06-06 13:33:05,660 INFO [main] o.e.d.c.i.s.SynchronizationProcessor [SynchronizationProcessor.java:197] Processing a new artefact: datasource:/datasources/DefaultDB.datasource:DefaultDB
2024-06-06 13:33:05,660 INFO [main] o.e.d.c.i.s.SynchronizationProcessor [SynchronizationProcessor.java:197] Processing a new artefact: extension:/template-http-client/template.extension:template
2024-06-06 13:33:05,660 INFO [main] o.e.d.c.i.s.SynchronizationProcessor [SynchronizationProcessor.java:197] Processing a new artefact: extensionpoint:/resources-core/extensions/subview.extensionpoint:ide-subview
2024-06-06 13:33:05,661 INFO [main] o.e.d.c.i.s.SynchronizationProcessor [SynchronizationProcessor.java:197] Processing a new artefact: extensionpoint:/ide-operations/services/artefacts/artefacts.extensionpoint:ide-operations-artefacts
2024-06-06 13:33:05,661 INFO [main] o.e.d.c.i.s.SynchronizationProcessor [SynchronizationProcessor.java:197] Processing a new artefact: extension:/template-database-table/template.extension:template
2024-06-06 13:33:05,661 INFO [main] o.e.d.c.i.s.SynchronizationProcessor [SynchronizationProcessor.java:197] Processing a new artefact: expose:/ide/project.json:ide
2024-06-06 13:33:05,661 INFO [main] o.e.d.c.i.s.SynchronizationProcessor [SynchronizationProcessor.java:197] Processing a new artefact: expose:/ide-template-service/project.json:ide-template-service
2024-06-06 13:33:05,661 INFO [main] o.e.d.c.i.s.SynchronizationProcessor [SynchronizationProcessor.java:197] Processing a new artefact: extensionpoint:/portal/ui/launchpad/view.extensionpoint:portal-view
2024-06-06 13:33:05,661 INFO [main] o.e.d.c.i.s.SynchronizationProcessor [SynchronizationProcessor.java:197] Processing a new artefact: extensionpoint:/ide-monaco/api/extensions/fileTypes.extensionpoint:ide-file-types
2024-06-06 13:33:05,662 INFO [main] o.e.d.c.i.s.SynchronizationProcessor [SynchronizationProcessor.java:197] Processing a new artefact: expose:/ide-repository/project.json:ide-repository
2024-06-06 13:33:05,662 INFO [main] o.e.d.c.i.s.SynchronizationProcessor [SynchronizationProcessor.java:197] Processing a new artefact: extension:/ide-listeners/extensions/listeners.extension:listeners
2024-06-06 13:33:05,662 INFO [main] o.e.d.c.i.s.SynchronizationProcessor [SynchronizationProcessor.java:197] Processing a new artefact: extension:/ide-security/extensions/roles-editor.extension:roles-editor
2024-06-06 13:33:05,662 INFO [main] o.e.d.c.i.s.SynchronizationProcessor [SynchronizationProcessor.java:197] Processing a new artefact: extensionpoint:/inbox/ui/launchpad/perspective.extensionpoint:inbox
2024-06-06 13:33:05,662 INFO [main] o.e.d.c.i.s.SynchronizationProcessor [SynchronizationProcessor.java:197] Processing a new artefact: extension:/ide-import/extensions/import.extension:import
2024-06-06 13:33:05,662 INFO [main] o.e.d.c.i.s.SynchronizationProcessor [SynchronizationProcessor.java:197] Processing a new artefact: extension:/ide-operations/services/artefacts/csv-file/artefacts-csv-file.extension:artefacts-csv-file
2024-06-06 13:33:05,663 INFO [main] o.e.d.c.i.s.SynchronizationProcessor [SynchronizationProcessor.java:197] Processing a new artefact: extension:/ide-data-structures/extensions/tables.extension:tables
2024-06-06 13:33:05,663 INFO [main] o.e.d.c.i.s.SynchronizationProcessor [SynchronizationProcessor.java:197] Processing a new artefact: expose:/template-hello-world/project.json:template-hello-world
2024-06-06 13:33:05,663 INFO [main] o.e.d.c.i.s.SynchronizationProcessor [SynchronizationProcessor.java:197] Processing a new artefact: extension:/template-websocket/template.extension:template
2024-06-06 13:33:05,663 INFO [main] o.e.d.c.i.s.SynchronizationProcessor [SynchronizationProcessor.java:197] Processing a new artefact: expose:/ide-terminal/project.json:ide-terminal
2024-06-06 13:33:05,663 INFO [main] o.e.d.c.i.s.SynchronizationProcessor [SynchronizationProcessor.java:197] Processing a new artefact: extension:/ide-operations/services/artefacts/odata-container/artefacts-odata-container.extension:artefacts-odata-container
2024-06-06 13:33:05,663 INFO [main] o.e.d.c.i.s.SynchronizationProcessor [SynchronizationProcessor.java:197] Processing a new artefact: extension:/ide-properties/extensions/properties.extension:properties
2024-06-06 13:33:05,663 INFO [main] o.e.d.c.i.s.SynchronizationProcessor [SynchronizationProcessor.java:197] Processing a new artefact: extension:/ide-operations/extensions/artefacts.extension:artefacts
2024-06-06 13:33:05,664 INFO [main] o.e.d.c.i.s.SynchronizationProcessor [SynchronizationProcessor.java:197] Processing a new artefact: extension:/ide-terminal/extensions/menu/help.extension:help
2024-06-06 13:33:05,664 INFO [main] o.e.d.c.i.s.SynchronizationProcessor [SynchronizationProcessor.java:197] Processing a new artefact: expose:/ide-csvim/project.json:ide-csvim
2024-06-06 13:33:05,664 INFO [main] o.e.d.c.i.s.SynchronizationProcessor [SynchronizationProcessor.java:197] Processing a new artefact: extension:/ide-extensions/extensions/extension-editor.extension:extension-editor
2024-06-06 13:33:05,664 INFO [main] o.e.d.c.i.s.SynchronizationProcessor [SynchronizationProcessor.java:197] Processing a new artefact: extension:/ide-operations/services/artefacts/csv/artefacts-csv.extension:artefacts-csv
2024-06-06 13:33:05,664 INFO [main] o.e.d.c.i.s.SynchronizationProcessor [SynchronizationProcessor.java:197] Processing a new artefact: extension:/ide-csvim/extensions/csvim-editor.extension:csvim-editor
2024-06-06 13:33:05,664 INFO [main] o.e.d.c.i.s.SynchronizationProcessor [SynchronizationProcessor.java:197] Processing a new artefact: extension:/ide-staging/extensions/git-projects.extension:git-projects
2024-06-06 13:33:05,665 INFO [main] o.e.d.c.i.s.SynchronizationProcessor [SynchronizationProcessor.java:197] Processing a new artefact: extension:/ide-welcome/extensions/welcome.extension:welcome
2024-06-06 13:33:05,665 INFO [main] o.e.d.c.i.s.SynchronizationProcessor [SynchronizationProcessor.java:197] Processing a new artefact: extension:/ide-operations/services/artefacts/security-roles/artefacts-security-roles.extension:artefacts-security-roles
2024-06-06 13:33:05,665 INFO [main] o.e.d.c.i.s.SynchronizationProcessor [SynchronizationProcessor.java:197] Processing a new artefact: expose:/ide-git-branches/project.json:ide-git-branches
2024-06-06 13:33:05,665 INFO [main] o.e.d.c.i.s.SynchronizationProcessor [SynchronizationProcessor.java:197] Processing a new artefact: extensionpoint:/inbox/ui/launchpad/dialog-window.extensionpoint:inbox-dialog-window
2024-06-06 13:33:05,665 INFO [main] o.e.d.c.i.s.SynchronizationProcessor [SynchronizationProcessor.java:197] Processing a new artefact: expose:/ide-operations/project.json:ide-operations
2024-06-06 13:33:05,665 INFO [main] o.e.d.c.i.s.SynchronizationProcessor [SynchronizationProcessor.java:197] Processing a new artefact: extensionpoint:/ide-jobs/extensions/menu/menu-jobs.extensionpoint:ide-jobs-menu
2024-06-06 13:33:05,666 INFO [main] o.e.d.c.i.s.SynchronizationProcessor [SynchronizationProcessor.java:197] Processing a new artefact: extension:/ide-terminal/extensions/terminal-perspective.extension:terminal-perspective
2024-06-06 13:33:05,666 INFO [main] o.e.d.c.i.s.SynchronizationProcessor [SynchronizationProcessor.java:197] Processing a new artefact: extension:/qunit/extensions/qunit.extension:qunit
2024-06-06 13:33:05,666 INFO [main] o.e.d.c.i.s.SynchronizationProcessor [SynchronizationProcessor.java:197] Processing a new artefact: extension:/ide-operations/services/artefacts/data-views/artefacts-data-views.extension:artefacts-data-views
2024-06-06 13:33:05,666 INFO [main] o.e.d.c.i.s.SynchronizationProcessor [SynchronizationProcessor.java:197] Processing a new artefact: access:/resources/resources.access:1
2024-06-06 13:33:05,666 INFO [main] o.e.d.c.i.s.SynchronizationProcessor [SynchronizationProcessor.java:197] Processing a new artefact: expose:/ide-console/project.json:ide-console
2024-06-06 13:33:05,667 INFO [main] o.e.d.c.i.s.SynchronizationProcessor [SynchronizationProcessor.java:197] Processing a new artefact: access:/theme/public.access:1
2024-06-06 13:33:05,667 INFO [main] o.e.d.c.i.s.SynchronizationProcessor [SynchronizationProcessor.java:197] Processing a new artefact: expose:/qunit/project.json:qunit
2024-06-06 13:33:05,667 INFO [main] o.e.d.c.i.s.SynchronizationProcessor [SynchronizationProcessor.java:197] Processing a new artefact: extension:/ide-operations/services/artefacts/bpmn/artefacts-bpmn.extension:artefacts-bpmn
2024-06-06 13:33:05,667 INFO [main] o.e.d.c.i.s.SynchronizationProcessor [SynchronizationProcessor.java:197] Processing a new artefact: extension:/ide/extensions/menu/file.extension:file
2024-06-06 13:33:05,667 INFO [main] o.e.d.c.i.s.SynchronizationProcessor [SynchronizationProcessor.java:197] Processing a new artefact: extension:/inbox/ui/launchpad/Home/view.extension:view
2024-06-06 13:33:05,667 INFO [main] o.e.d.c.i.s.SynchronizationProcessor [SynchronizationProcessor.java:197] Processing a new artefact: extension:/ide-projects/extensions/projects.extension:projects
2024-06-06 13:33:05,668 INFO [main] o.e.d.c.i.s.SynchronizationProcessor [SynchronizationProcessor.java:197] Processing a new artefact: extension:/ide-problems/extensions/problem-details.extension:problem-details
2024-06-06 13:33:05,668 INFO [main] o.e.d.c.i.s.SynchronizationProcessor [SynchronizationProcessor.java:197] Processing a new artefact: expose:/ide-git-projects/project.json:ide-git-projects
2024-06-06 13:33:05,668 INFO [main] o.e.d.c.i.s.SynchronizationProcessor [SynchronizationProcessor.java:197] Processing a new artefact: extension:/theme-quartz-light/extensions/theme.extension:theme
2024-06-06 13:33:05,668 INFO [main] o.e.d.c.i.s.SynchronizationProcessor [SynchronizationProcessor.java:197] Processing a new artefact: extension:/ide-data-structures/extensions/views.extension:views
2024-06-06 13:33:05,668 INFO [main] o.e.d.c.i.s.SynchronizationProcessor [SynchronizationProcessor.java:197] Processing a new artefact: expose:/ide-publisher-service/project.json:ide-publisher-service
